wkt_geom	OBJECTID	OBJTYPE	NAVN	KOMM	OPPDATERIN	Shape_Leng	Shape_Area	AREA	PERIMETER	ANSLAG_FRI
POLYGON((10.974577 59.395065,10.972559 59.368232,10.964481 59.355581,10.954025 59.338751,10.953078 59.336634,10.954671 59.334789,10.954509 59.332304,10.951495 59.327067,10.950588 59.325492,10.947897 59.320814,10.907123 59.307234,10.911677 59.297329,10.918007 59.283547,10.910418 59.290741,10.908703 59.292366,10.889196 59.310839,10.882862 59.307841,10.869604 59.301562,10.848821 59.291713,10.799189 59.304162,10.792696 59.290614,10.751574 59.289771,10.735549 59.289440,10.605004 59.252316,10.590325 59.268484,10.590788 59.297220,10.668794 59.312322,10.668801 59.312320,10.684390 59.306514,10.707255 59.297992,10.742417 59.328489,10.778856 59.360028,10.794675 59.373699,10.802864 59.380770,10.820764 59.396217,10.873030 59.389051,10.882050 59.411035,10.974577 59.395065))	366	Kommune	Råde	135		73574.3252974	154517970.767	154517970.766357	73574.325297	318096000
POLYGON((11.188301 59.405485,11.188483 59.405443,11.204253 59.401766,11.210866 59.400224,11.249637 59.387631,11.270265 59.351137,11.272434 59.347295,11.273899 59.344699,11.293951 59.333112,11.297841 59.323122,11.342903 59.258309,11.248024 59.173113,11.245812 59.171121,11.244181 59.165403,11.238529 59.145581,11.238202 59.144431,11.236689 59.139121,11.205636 59.118316,11.167337 59.092613,11.159805 59.122744,11.124277 59.130443,11.111939 59.147621,11.098140 59.166811,11.070629 59.204999,11.072181 59.206116,11.103547 59.228683,11.110586 59.233743,11.124795 59.243950,11.126659 59.245289,11.126860 59.245433,11.109004 59.259549,11.105928 59.261979,11.095557 59.270169,11.094978 59.270626,11.033133 59.261011,11.029316 59.265546,11.000850 59.299324,11.000034 59.300290,10.997251 59.301387,10.947897 59.320814,10.950588 59.325492,10.951495 59.327067,10.954509 59.332304,10.954671 59.334789,10.953078 59.336634,10.954025 59.338751,10.964481 59.355581,10.972559 59.368232,10.974577 59.395065,11.081707 59.392252,11.137713 59.414863,11.156447 59.392865,11.172929 59.399397,11.188301 59.405485))	367	Kommune	Sarpsborg	105		100009.85274	423780068.487	423780068.487305	100009.85274	2451160000
POLYGON((5.783961 59.060161,5.785126 59.032779,5.829980 59.006361,5.863421 58.986626,5.779834 58.945995,5.758091 58.884885,5.737940 58.888022,5.736413 58.888260,5.709074 58.892509,5.696000 58.894539,5.681697 58.914150,5.682869 58.915224,5.702990 58.933658,5.656795 58.928580,5.646316 58.927425,5.616127 58.953290,5.608881 58.959490,5.607976 58.960265,5.599853 58.962060,5.565632 58.969618,5.590019 58.970645,5.663317 58.973702,5.647432 58.990297,5.652235 58.993522,5.664866 59.001997,5.683496 59.014487,5.731347 59.024423,5.715536 59.049457,5.737222 59.059891,5.783961 59.060161))	368	Kommune	Stavanger	1103		63810.7560997	139121981.748	139121981.748062	63810.7561	6166007000
POLYGON((13.090959 64.503044,13.088551 64.495301,13.086720 64.489410,13.083583 64.479309,13.082855 64.476964,13.069490 64.433848,12.923445 64.427627,12.721344 64.418775,12.694997 64.417600,12.597218 64.395061,12.554308 64.385138,12.461152 64.381600,12.420597 64.395206,12.393149 64.382084,12.334262 64.353874,12.331957 64.353638,12.272003 64.347469,12.211870 64.341254,12.126544 64.332360,12.162636 64.376778,12.122339 64.424619,12.116982 64.430966,12.123918 64.450804,12.127406 64.460770,12.082319 64.470052,12.074129 64.471736,12.079497 64.474776,12.112023 64.493177,12.148711 64.513896,12.177536 64.518942,12.227967 64.527753,12.256007 64.538482,12.404605 64.595115,12.489838 64.627425,12.499969 64.631258,12.494890 64.632981,12.458684 64.645254,12.526949 64.685401,12.574425 64.713318,12.516212 64.722355,12.629094 64.726370,12.613121 64.714700,12.607954 64.710923,12.681129 64.688117,12.692976 64.684418,12.694775 64.683856,12.751018 64.697135,12.752961 64.696459,12.815064 64.674812,12.854942 64.668054,12.906120 64.632476,12.907908 64.631231,13.086443 64.506223,13.090959 64.503044))	369	Kommune	Grong	1742		160424.341234	1146317353.7	1146317353.70459	160424.341234	143411000
POLYGON((12.227967 64.527753,12.177536 64.518942,12.148711 64.513896,12.112023 64.493177,12.079497 64.474776,12.074129 64.471736,12.082319 64.470052,12.127406 64.460770,12.123918 64.450804,12.116982 64.430966,12.122339 64.424619,12.162636 64.376778,12.126544 64.332360,12.113630 64.329927,11.955378 64.299982,11.950105 64.307417,11.933861 64.330293,11.877833 64.315324,11.857184 64.309797,11.766803 64.285548,11.759259 64.283520,11.754795 64.285102,11.725176 64.295591,11.654715 64.320488,11.655009 64.322257,11.659173 64.347267,11.667435 64.396774,11.637216 64.415508,11.633679 64.461786,11.632609 64.475764,11.631460 64.490744,11.630997 64.496769,11.603285 64.503582,11.659984 64.529865,11.713467 64.554590,11.748457 64.543338,11.889540 64.567732,11.912926 64.587004,11.882093 64.635310,12.023654 64.677729,12.058600 64.626221,12.111032 64.548549,12.160667 64.554092,12.173842 64.544729,12.198512 64.527175,12.200453 64.525793,12.227967 64.527753))	370	Kommune	Overhalla	1744		134473.023779	738892155.543	738892155.543945	134473.023779	194056000
POLYGON((11.248486 59.600851,11.260981 59.592034,11.241188 59.582126,11.231730 59.577388,11.227645 59.575342,11.216835 59.566210,11.194288 59.547147,11.186082 59.539802,11.136991 59.548139,11.135874 59.548328,11.135224 59.549010,11.095284 59.590857,11.094558 59.591616,11.090581 59.595777,11.098098 59.600537,11.120598 59.614775,11.148654 59.632509,11.165210 59.642961,11.180240 59.652443,11.185832 59.655969,11.189098 59.653981,11.210660 59.640850,11.218949 59.628086,11.248486 59.600851))	371	Kommune	Askim	124		33077.5584854	67420955.0644	67420955.064575	33077.558485	678287000
POLYGON((10.989647 59.704974,10.953816 59.679643,10.969317 59.667543,10.977926 59.660818,10.969525 59.648754,10.960363 59.635586,10.950217 59.649663,10.935893 59.634467,10.931876 59.630203,10.922653 59.628160,10.879908 59.618677,10.846483 59.657488,10.832415 59.673401,10.831681 59.676095,10.831668 59.678136,10.831653 59.680542,10.833870 59.680921,10.835620 59.681220,10.849098 59.683522,10.851500 59.688288,10.858511 59.702190,10.828570 59.700213,10.820751 59.708699,10.810456 59.719867,10.810028 59.724601,10.807123 59.756718,10.806910 59.759060,10.806838 59.759865,10.806834 59.759898,10.806704 59.761334,10.818086 59.764409,10.818121 59.764418,10.824727 59.766202,10.827931 59.767067,10.830097 59.767651,10.830004 59.768464,10.829448 59.773342,10.828226 59.784046,10.839677 59.797175,10.837059 59.801039,10.833691 59.816910,10.844087 59.817135,10.846717 59.817192,10.891568 59.818152,10.936520 59.831671,10.979751 59.803133,10.975242 59.768236,10.952672 59.762533,10.987256 59.732436,10.989647 59.704974))	372	Kommune	Ski	213		65209.9224623	169284640.402	169284640.401855	65209.922462	1321709000
POLYGON((10.806704 59.761334,10.806834 59.759898,10.806838 59.759865,10.806910 59.759060,10.807123 59.756718,10.810028 59.724601,10.810456 59.719867,10.820751 59.708699,10.828570 59.700213,10.858511 59.702190,10.851500 59.688288,10.849098 59.683522,10.835620 59.681220,10.833870 59.680921,10.831653 59.680542,10.831668 59.678136,10.831681 59.676095,10.832415 59.673401,10.846483 59.657488,10.879908 59.618677,10.879278 59.616960,10.882647 59.613776,10.887184 59.611334,10.865425 59.604614,10.867644 59.601682,10.870047 59.597088,10.867046 59.593595,10.858577 59.592283,10.841783 59.600867,10.817483 59.612942,10.806694 59.628326,10.783328 59.630025,10.772849 59.630786,10.751563 59.625151,10.741050 59.629479,10.736042 59.631048,10.724022 59.634813,10.683368 59.647532,10.682729 59.651942,10.677301 59.665299,10.714978 59.672521,10.736052 59.692820,10.740206 59.696819,10.751157 59.707354,10.742862 59.711255,10.730387 59.717120,10.729673 59.721179,10.722041 59.764540,10.732369 59.764152,10.773356 59.762604,10.777539 59.762445,10.790096 59.761968,10.793224 59.761848,10.804228 59.761429,10.806704 59.761334))	373	Kommune	Ås	214		56909.6778731	105836480.432	105836480.431519	56909.677873	779923000
POLYGON((7.853358 60.115647,7.944991 60.101928,8.013568 60.067544,8.020279 60.064173,8.017465 60.046430,8.099377 60.039685,8.123182 60.014723,8.094809 60.002695,8.188944 59.931915,8.167386 59.871609,8.164058 59.862282,8.160946 59.853555,8.267375 59.821751,8.265131 59.832405,8.263762 59.838906,8.324073 59.829055,8.304651 59.824730,8.280924 59.819440,8.284494 59.812285,8.285591 59.810086,8.295478 59.790246,8.299992 59.781182,8.300839 59.779480,8.292871 59.742297,8.268252 59.741059,8.244049 59.739838,8.220611 59.724464,8.211618 59.718560,8.231055 59.695650,8.245494 59.689115,8.246943 59.688459,8.215837 59.675585,8.242962 59.648386,8.269628 59.615472,8.263440 59.609134,8.278800 59.600271,8.252160 59.588861,8.249283 59.573645,8.178059 59.567212,8.173615 59.548040,8.105258 59.549946,8.094911 59.571121,8.039020 59.556665,8.011226 59.556571,7.991491 59.556500,7.990567 59.556496,7.991480 59.554272,8.003862 59.524071,7.990279 59.510933,7.965922 59.487348,7.958937 59.490530,7.840013 59.544555,7.825098 59.585915,7.845693 59.595532,7.818313 59.600091,7.774449 59.592899,7.726505 59.585018,7.648431 59.599784,7.551551 59.586624,7.477553 59.627417,7.454818 59.639921,7.446534 59.644474,7.439933 59.656482,7.421194 59.657946,7.401575 59.659475,7.399865 59.654398,7.392615 59.632858,7.372028 59.634237,7.336160 59.643102,7.212825 59.673474,7.111027 59.700319,7.096331 59.782866,7.158124 59.828467,7.154914 59.843393,7.146815 59.880980,7.150810 59.884783,7.232905 59.962714,7.268352 59.984256,7.376475 60.000015,7.436422 60.019228,7.488041 60.098838,7.645994 60.126853,7.812836 60.102651,7.853358 60.115647))	374	Kommune	Vinje	834		260039.934415	3118679229.63	3118679229.6344	260039.934415	203493000
POLYGON((11.510013 62.143584,11.612402 62.036864,11.652202 61.995152,11.699022 61.945919,11.716087 61.901552,11.724606 61.879352,11.726339 61.874834,11.719091 61.828892,11.688734 61.803192,11.629082 61.777236,11.621464 61.773916,11.634544 61.728537,11.634993 61.726976,11.676459 61.681866,11.677009 61.681267,11.705990 61.649649,11.709024 61.646336,11.768440 61.614601,11.843197 61.574542,11.770734 61.507197,11.742563 61.500617,11.720595 61.495480,11.690206 61.488366,11.642676 61.477218,11.546452 61.454574,11.482946 61.439575,11.476795 61.438120,11.471078 61.437378,11.353011 61.421996,11.320079 61.417684,11.283657 61.412905,11.125535 61.563055,11.129000 61.569125,11.144150 61.595631,11.073738 61.669241,11.057791 61.690717,11.044819 61.696249,11.036155 61.701646,11.028895 61.706861,10.971948 61.763247,10.924756 61.768385,10.833956 61.743424,10.831408 61.742722,10.820724 61.739778,10.818135 61.739065,10.686216 61.821192,10.679365 61.825441,10.521337 61.878732,10.448686 61.963947,10.546689 61.963934,10.584675 61.913232,10.770247 61.963855,10.772350 61.963680,10.843148 61.957751,10.876496 61.970718,10.890435 61.976133,10.891592 61.976582,10.899209 61.942270,10.923010 61.965567,10.931444 61.973813,10.912917 61.992754,10.910390 61.995335,10.883303 62.022973,10.919358 62.027299,10.960574 62.032230,10.971721 62.033561,10.949087 62.073163,10.952872 62.080300,10.962001 62.097503,10.973245 62.118663,10.984736 62.127791,10.992613 62.134045,11.049581 62.139907,11.075853 62.142602,11.106557 62.161552,11.147452 62.148520,11.154233 62.162178,11.160865 62.175523,11.199329 62.192362,11.217514 62.200313,11.321836 62.188891,11.358295 62.159189,11.396886 62.160883,11.452137 62.163291,11.471957 62.164149,11.510013 62.143584))	375	Kommune	Rendalen	432		287937.451597	3177014281.68	3177014281.67847	287937.451597	121984000
POLYGON((12.254664 62.331023,12.262648 62.319731,12.278411 62.297286,12.290963 62.279452,12.299370 62.267494,12.289582 62.235368,12.285513 62.221976,12.277761 62.196411,12.277722 62.196281,12.270703 62.170678,12.269666 62.166892,12.263632 62.144854,12.263228 62.143379,12.261240 62.136109,12.258360 62.127493,12.244729 62.086672,12.244607 62.086251,12.240390 62.071681,12.237724 62.062462,12.232135 62.042996,12.232079 62.042800,12.224737 62.017414,12.220696 62.003377,12.217307 61.991524,12.213582 61.978485,12.204508 61.946677,12.200996 61.934490,12.193784 61.909440,12.189272 61.893745,12.184824 61.878321,12.182678 61.871105,12.177486 61.853761,12.171728 61.834425,12.168200 61.822649,12.161249 61.799314,12.151012 61.766594,12.147026 61.753852,12.144254 61.744988,12.137664 61.723818,12.181553 61.697260,12.185192 61.695056,12.221225 61.673206,12.225540 61.670594,12.246639 61.657813,12.275632 61.640244,12.225754 61.633905,12.080612 61.615339,12.043542 61.610569,12.011284 61.606409,11.983804 61.602858,11.899192 61.699149,11.866194 61.652380,11.854895 61.636331,11.852678 61.628550,11.851779 61.625393,11.848906 61.619839,11.846796 61.615757,11.847358 61.615447,11.852938 61.597341,11.843197 61.574542,11.768440 61.614601,11.709024 61.646336,11.705990 61.649649,11.677009 61.681267,11.676459 61.681866,11.634993 61.726976,11.634544 61.728537,11.621464 61.773916,11.629082 61.777236,11.688734 61.803192,11.719091 61.828892,11.726339 61.874834,11.724606 61.879352,11.716087 61.901552,11.699022 61.945919,11.652202 61.995152,11.612402 62.036864,11.510013 62.143584,11.564314 62.146705,11.635386 62.150757,11.665261 62.152448,11.670777 62.157108,11.695809 62.178235,11.706854 62.176837,11.733524 62.173455,11.780669 62.167464,11.808310 62.148853,11.829201 62.134767,11.852018 62.140107,11.849967 62.181859,11.847444 62.233032,11.845568 62.270929,11.795793 62.314360,11.856796 62.357927,11.836860 62.374481,11.904933 62.366237,11.974500 62.357772,11.983635 62.356658,12.050397 62.348492,12.130953 62.310043,12.254664 62.331023))	376	Kommune	Engerdal	434		267738.980011	2193402124.33	2193402124.33398	267738.980011	90991000
POLYGON((9.938650 61.389877,9.950308 61.386450,9.976577 61.378720,10.056467 61.400354,10.124642 61.379591,10.179425 61.362860,10.235255 61.281867,10.343703 61.254164,10.367651 61.248027,10.337745 61.212280,10.329464 61.210739,10.305631 61.206302,10.300259 61.205447,10.263872 61.199648,10.202720 61.189877,10.209253 61.176038,10.199853 61.160525,10.238053 61.150395,10.184668 61.111004,10.044663 61.118150,9.999574 61.110177,9.971340 61.139109,9.958371 61.146278,9.887483 61.155927,9.814264 61.165848,9.827344 61.147884,9.793146 61.143985,9.772922 61.148027,9.710641 61.160449,9.632023 61.156977,9.591274 61.177586,9.551314 61.197758,9.517231 61.214934,9.502054 61.222573,9.465998 61.240698,9.402587 61.260628,9.399978 61.261447,9.300867 61.292482,9.346963 61.297809,9.392137 61.319069,9.479571 61.360096,9.523739 61.395959,9.549997 61.417235,9.553034 61.419694,9.554671 61.421019,9.700534 61.399702,9.705811 61.398927,9.852415 61.416418,9.938650 61.389877))	377	Kommune	Gausdal	522		157416.2555	1192492521.7	1192492521.70288	157416.2555	308449000
POLYGON((9.632023 61.156977,9.686351 61.129840,9.690250 61.127890,9.652039 61.102262,9.575817 61.119612,9.563380 61.115488,9.476205 61.086520,9.435827 61.073065,9.416626 61.066660,9.402288 61.061872,9.379626 61.053924,9.427471 61.053627,9.440564 61.046124,9.526096 60.996986,9.539570 60.976567,9.510714 60.975970,9.513187 60.935726,9.513494 60.935208,9.537525 60.894624,9.553281 60.867952,9.556522 60.862460,9.535991 60.858135,9.509017 60.852446,9.505201 60.851641,9.469870 60.878259,9.468657 60.879172,9.460624 60.877913,9.397039 60.867923,9.388069 60.842594,9.348108 60.834704,9.310307 60.806608,9.273819 60.779432,9.257782 60.767470,9.152597 60.797402,9.108334 60.809956,8.995575 60.841824,8.918990 60.863378,8.889453 60.896631,8.895795 60.901850,8.986959 60.976647,9.028952 61.010966,9.031571 61.011341,9.054177 61.014580,9.093536 61.020209,9.101437 61.021337,9.107958 61.022268,9.175728 61.031919,9.178379 61.032295,9.174995 61.040129,9.170332 61.050919,9.173628 61.051736,9.309705 61.085345,9.392623 61.105724,9.413931 61.145037,9.420865 61.157810,9.451726 61.214533,9.460009 61.229723,9.465998 61.240698,9.502054 61.222573,9.517231 61.214934,9.551314 61.197758,9.591274 61.177586,9.632023 61.156977))	378	Kommune	Nord-Aurdal	542		170934.250512	919730652.772	919730652.771973	170934.250512	300812000
POLYGON((10.044663 61.118150,10.038395 61.092363,10.208379 61.037601,10.232976 61.023008,10.167660 60.942617,10.235932 60.878742,10.253807 60.871659,10.238844 60.855818,10.243313 60.843504,10.227400 60.822282,10.171374 60.817424,10.144284 60.815066,10.121598 60.813088,10.122281 60.812485,10.131885 60.804004,10.144799 60.792590,10.210750 60.792986,10.211859 60.792993,10.211235 60.792830,10.161541 60.779849,10.155818 60.778363,10.093311 60.762110,10.028268 60.731168,9.977389 60.736849,9.919867 60.760364,9.862849 60.726064,9.830686 60.733356,9.805022 60.754466,9.815439 60.799254,9.809444 60.815319,9.806175 60.824074,9.805025 60.827152,9.795523 60.827581,9.773404 60.828575,9.794359 60.934660,9.747544 61.040711,9.783444 61.043043,9.784061 61.046397,9.789679 61.076919,9.722021 61.073408,9.709810 61.094371,9.699346 61.112312,9.690250 61.127890,9.686351 61.129840,9.632023 61.156977,9.710641 61.160449,9.772922 61.148027,9.793146 61.143985,9.827344 61.147884,9.814264 61.165848,9.887483 61.155927,9.958371 61.146278,9.971340 61.139109,9.999574 61.110177,10.044663 61.118150))	379	Kommune	Nordre Land	538		164224.24307	961051955.006	961051955.005737	164224.24307	343436000
POLYGON((9.815439 60.799254,9.792244 60.813240,9.784376 60.817980,9.757833 60.815024,9.718601 60.810643,9.672206 60.832626,9.625446 60.840111,9.555571 60.851259,9.556522 60.862460,9.553281 60.867952,9.537525 60.894624,9.513494 60.935208,9.513187 60.935726,9.510714 60.975970,9.539570 60.976567,9.526096 60.996986,9.440564 61.046124,9.427471 61.053627,9.379626 61.053924,9.402288 61.061872,9.416626 61.066660,9.435827 61.073065,9.476205 61.086520,9.563380 61.115488,9.575817 61.119612,9.652039 61.102262,9.690250 61.127890,9.699346 61.112312,9.709810 61.094371,9.722021 61.073408,9.789679 61.076919,9.784061 61.046397,9.783444 61.043043,9.747544 61.040711,9.794359 60.934660,9.773404 60.828575,9.795523 60.827581,9.805025 60.827152,9.806175 60.824074,9.809444 60.815319,9.815439 60.799254))	380	Kommune	Etnedal	541		111160.496446	449953374.829	449953374.828735	111160.496446	90795000
POLYGON((6.473823 60.208872,6.452047 60.208795,6.436241 60.208737,6.416979 60.208663,6.403397 60.208610,6.279242 60.208057,6.218596 60.177646,6.216870 60.202068,6.159204 60.193408,6.111968 60.186293,6.094530 60.183662,6.054774 60.177652,6.026615 60.193825,6.062161 60.226155,6.165456 60.230650,6.217253 60.282328,6.199917 60.298854,6.315122 60.353070,6.316537 60.375558,6.383187 60.390631,6.384333 60.369124,6.384789 60.360546,6.439704 60.342323,6.449606 60.339725,6.469457 60.334514,6.477928 60.348602,6.529647 60.347600,6.528616 60.327198,6.486049 60.312551,6.504489 60.294762,6.439772 60.309102,6.416306 60.296246,6.458830 60.268575,6.425383 60.248308,6.450172 60.228142,6.453005 60.225835,6.473823 60.208872))	381	Kommune	Jondal	1227		102520.443444	276401609.535	276401609.535492	102520.443444	74565000
POLYGON((11.165134 64.135647,11.177230 64.128368,11.199917 64.114703,11.292834 64.107890,11.341802 64.104275,11.229735 64.071706,11.233545 64.063870,11.253617 64.022504,11.264348 64.000335,11.045722 63.921000,10.970563 63.914962,10.955757 63.913767,10.861214 63.880862,10.808660 63.862510,10.681363 63.840310,10.643300 63.819742,10.636527 63.816078,10.659013 63.793288,10.443583 63.739948,10.432189 63.757428,10.415341 63.783229,10.436015 63.789669,10.451269 63.771241,10.611405 63.907987,10.711537 63.940506,10.770312 63.984654,10.763759 64.028834,10.805065 64.049908,10.815264 64.055104,10.830156 64.089785,10.835799 64.090696,10.880381 64.097884,10.954922 64.117445,11.016838 64.133643,11.063099 64.145717,11.165134 64.135647))	382	Kommune	Verran	1724		145609.00096	678660084.972	678660084.97168	145609.00096	144529000
POLYGON((11.882093 64.635310,11.912926 64.587004,11.889540 64.567732,11.748457 64.543338,11.713467 64.554590,11.659984 64.529865,11.603285 64.503582,11.630997 64.496769,11.631460 64.490744,11.632609 64.475764,11.633679 64.461786,11.637216 64.415508,11.667435 64.396774,11.659173 64.347267,11.655009 64.322257,11.654715 64.320488,11.725176 64.295591,11.754795 64.285102,11.759259 64.283520,11.709396 64.266792,11.662345 64.250973,11.542007 64.233357,11.509328 64.236601,11.451117 64.287861,11.433789 64.278714,11.413779 64.282131,11.328649 64.296627,11.315874 64.312795,11.296179 64.337679,11.290597 64.344724,11.277252 64.361549,11.321392 64.383245,11.279265 64.393088,11.237882 64.402739,11.293993 64.420428,11.308321 64.422086,11.315078 64.422867,11.351563 64.425941,11.353921 64.462139,11.306706 64.471534,11.191810 64.448863,11.195917 64.495440,11.105068 64.550128,11.108367 64.571236,11.021420 64.595352,10.996180 64.618848,10.811142 64.648332,10.738192 64.659873,10.918787 64.714308,10.934182 64.707773,10.984165 64.686520,11.108628 64.669088,11.154442 64.636689,11.155487 64.635948,11.166153 64.628392,11.173325 64.627953,11.245281 64.623531,11.301774 64.586660,11.363952 64.593653,11.382452 64.595728,11.425906 64.582060,11.447783 64.575169,11.456971 64.580670,11.518060 64.617175,11.521133 64.619008,11.557827 64.641271,11.737394 64.638058,11.847486 64.635980,11.882093 64.635310))	383	Kommune	Namsos	1703		218235.988569	1034386345.02	1034386345.01709	218235.988569	635460000
POLYGON((11.955378 64.299982,11.961312 64.261572,11.964077 64.243627,11.960454 64.229413,11.970027 64.225747,12.007005 64.211569,12.022806 64.205504,12.022768 64.205156,12.018615 64.167338,12.017376 64.156037,12.033502 64.154820,12.034722 64.152670,12.036752 64.149091,12.061298 64.105746,12.172030 64.097186,12.156414 64.078156,12.137779 64.055411,12.257264 64.025765,12.271226 64.022290,12.278924 64.017588,12.354505 63.971315,12.376183 63.958006,12.377944 63.956925,12.371916 63.956574,12.281042 63.951263,12.276018 63.950967,12.229346 63.948215,12.089148 63.924718,12.012859 63.911860,12.005356 63.910592,11.987014 63.910145,11.745265 63.904034,11.716992 63.898541,11.669862 63.889367,11.579043 63.871628,11.524487 63.860935,11.490534 63.874921,11.449789 63.870605,11.438702 63.869428,11.435713 63.881845,11.432855 63.893704,11.410169 63.889793,11.392677 63.886774,11.378183 63.885979,11.341947 63.883986,11.341638 63.913349,11.366606 63.947452,11.396516 63.988195,11.404915 63.999613,11.264348 64.000335,11.253617 64.022504,11.233545 64.063870,11.229735 64.071706,11.341802 64.104275,11.292834 64.107890,11.199917 64.114703,11.177230 64.128368,11.165134 64.135647,11.175594 64.136411,11.226726 64.140133,11.241878 64.159952,11.243501 64.162073,11.249891 64.154306,11.250811 64.153187,11.251380 64.153256,11.273401 64.155945,11.308123 64.160176,11.357577 64.166186,11.370917 64.188783,11.542007 64.233357,11.662345 64.250973,11.709396 64.266792,11.759259 64.283520,11.766803 64.285548,11.857184 64.309797,11.877833 64.315324,11.933861 64.330293,11.950105 64.307417,11.955378 64.299982))	384	Kommune	Steinkjer	1702		201526.003474	1615740765.86	1615740765.85718	201526.003474	1003221000
POLYGON((11.283657 61.412905,11.374578 61.286408,11.371540 61.285591,11.329014 61.274139,11.313600 61.269822,11.308199 61.268309,11.313589 61.260820,11.328412 61.240209,11.339975 61.224109,11.343448 61.219269,11.340357 61.218036,11.338380 61.217247,11.313218 61.207202,11.305144 61.207794,11.278579 61.209740,11.194050 61.200125,11.163834 61.226616,11.158005 61.231720,11.151733 61.240169,11.151492 61.253279,11.040036 61.254969,10.957740 61.256159,10.931844 61.273107,10.897777 61.295367,10.857051 61.270841,10.849050 61.266016,10.845414 61.270484,10.725776 61.416689,10.697743 61.450729,10.680528 61.471593,10.681536 61.472819,10.705038 61.501393,10.703322 61.504756,10.654606 61.599887,10.654479 61.600810,10.649169 61.639184,10.639627 61.707867,10.577678 61.743965,10.490122 61.720497,10.479479 61.714001,10.404446 61.668104,10.291011 61.713375,10.182363 61.730937,10.152731 61.735708,10.052637 61.751766,10.119207 61.829146,10.161667 61.878288,10.164817 61.881926,10.128825 61.893239,10.119158 61.896275,10.086112 61.906643,10.089107 61.909439,10.095638 61.915533,10.131907 61.949330,10.156076 61.947762,10.305059 61.913289,10.348345 61.952985,10.448686 61.963947,10.521337 61.878732,10.679365 61.825441,10.686216 61.821192,10.818135 61.739065,10.820724 61.739778,10.831408 61.742722,10.833956 61.743424,10.924756 61.768385,10.971948 61.763247,11.028895 61.706861,11.036155 61.701646,11.044819 61.696249,11.057791 61.690717,11.073738 61.669241,11.144150 61.595631,11.129000 61.569125,11.125535 61.563055,11.283657 61.412905))	385	Kommune	Stor-Elvdal	430		281947.895282	2161100079.58	2161100079.57898	281947.895282	149120000
POLYGON((10.680528 61.471593,10.638263 61.456956,10.576111 61.435383,10.507664 61.411558,10.507247 61.411413,10.281039 61.376414,10.279266 61.376138,10.270799 61.374819,10.245926 61.382330,10.245365 61.382166,10.237322 61.379814,10.228935 61.377361,10.179425 61.362860,10.124642 61.379591,10.056467 61.400354,9.976577 61.378720,9.950308 61.386450,9.938650 61.389877,9.942836 61.391249,9.985426 61.405200,9.997762 61.427313,10.049417 61.519568,10.054792 61.529136,10.054446 61.533008,10.053910 61.539016,10.052222 61.557887,10.052191 61.558240,10.050279 61.579580,9.976351 61.620758,9.963424 61.661060,9.964759 61.704985,10.017501 61.719901,10.027268 61.722659,10.027965 61.723460,10.052637 61.751766,10.152731 61.735708,10.182363 61.730937,10.291011 61.713375,10.404446 61.668104,10.479479 61.714001,10.490122 61.720497,10.577678 61.743965,10.639627 61.707867,10.649169 61.639184,10.654479 61.600810,10.654606 61.599887,10.703322 61.504756,10.705038 61.501393,10.681536 61.472819,10.680528 61.471593))	386	Kommune	Ringebu	520		157319.263408	1250771162.92	1250771162.91553	157319.263408	238577000
POLYGON((6.525364 59.837779,6.425448 59.789912,6.328007 59.781577,6.274144 59.740040,6.268417 59.703231,6.226109 59.685291,6.185982 59.639891,6.183037 59.586065,6.165505 59.585457,6.127793 59.590006,6.059174 59.598251,5.969407 59.578968,5.963011 59.601055,5.907019 59.607873,5.905392 59.608667,5.882032 59.620059,5.838170 59.641416,5.823950 59.648332,5.784447 59.647403,5.764219 59.699710,5.911713 59.773452,5.927601 59.781367,5.983001 59.752099,6.085181 59.749600,6.086146 59.749576,6.162533 59.792695,6.152341 59.800265,6.150311 59.801772,6.143981 59.806471,6.125390 59.820260,6.125019 59.823911,6.121785 59.855688,6.197922 59.881674,6.227061 59.904507,6.213730 59.920197,6.261784 59.914359,6.269256 59.925388,6.271818 59.929168,6.284665 59.948110,6.332319 60.018185,6.419425 59.973661,6.436737 59.964790,6.492678 59.936077,6.496935 59.923312,6.501726 59.908932,6.503052 59.904951,6.505085 59.898843,6.525364 59.837779))	387	Kommune	Etne	1211		157388.187641	811478220.519	811478220.5186	157388.187641	211674000
POLYGON((10.849050 61.266016,10.841708 61.263958,10.778488 61.246210,10.743666 61.236413,10.730209 61.234219,10.608810 61.214354,10.567023 61.207485,10.434178 61.185544,10.418836 61.182999,10.445110 61.227216,10.429634 61.231380,10.415574 61.235160,10.367651 61.248027,10.343703 61.254164,10.235255 61.281867,10.179425 61.362860,10.228935 61.377361,10.237322 61.379814,10.245365 61.382166,10.245926 61.382330,10.270799 61.374819,10.279266 61.376138,10.281039 61.376414,10.507247 61.411413,10.507664 61.411558,10.576111 61.435383,10.638263 61.456956,10.680528 61.471593,10.697743 61.450729,10.725776 61.416689,10.845414 61.270484,10.849050 61.266016))	388	Kommune	Øyer	521		107519.029062	627941778.103	627941778.103027	107519.029062	239637000
